-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  49.479   Longitude 11.1906 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 425.69 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS50M,ALLSKY_SFC_SW_DWN,WD50M,T2M
2023,10,14,10,95.97,13.06,237.05,260.08,17.48
2023,10,14,11,96.04,11.62,247.12,281.88,17.07
2023,10,14,12,96.14,9.69,220.11,298.78,16.28
2023,10,14,13,96.2,8.67,207.44,300.68,15.98
2023,10,14,14,96.24,8.48,190.14,294.79,15.96
2023,10,14,15,96.26,8.51,137.05,293.6,15.52
2023,10,14,16,96.28,8.57,47.78,296.24,14.32
2023,10,14,17,96.37,8.23,6.53,300.9,11.93
2023,10,14,18,96.47,7.97,0.0,302.96,10.03
2023,10,14,19,96.55,7.62,0.0,300.01,9.04
2023,10,14,20,96.6,7.62,0.0,297.59,8.53
2023,10,14,21,96.64,7.13,0.0,294.06,8.08
2023,10,14,22,96.66,6.75,0.0,287.66,7.56
2023,10,14,23,96.68,6.64,0.0,282.92,6.92
2023,10,15,0,96.68,6.67,0.0,280.8,6.33
2023,10,15,1,96.7,6.89,0.0,286.46,6.37
2023,10,15,2,96.7,6.38,0.0,290.21,6.38
2023,10,15,3,96.69,5.74,0.0,290.56,6.32
2023,10,15,4,96.7,5.29,0.0,286.99,6.07
2023,10,15,5,96.7,5.23,0.0,281.63,5.82
2023,10,15,6,96.7,5.29,0.0,276.7,5.22
2023,10,15,7,96.72,5.11,63.27,273.51,5.65
2023,10,15,8,96.76,5.14,149.5,276.71,7.53
2023,10,15,9,96.78,6.44,281.45,282.47,9.22
2023,10,15,10,96.78,7.21,303.7,283.22,10.22
2023,10,15,11,96.78,7.95,381.98,283.82,10.65
2023,10,15,12,96.77,8.79,342.87,285.31,10.71
2023,10,15,13,96.77,9.58,315.48,288.6,10.34
2023,10,15,14,96.8,9.94,238.2,293.83,9.6
2023,10,15,15,96.84,9.77,170.43,299.49,8.96
2023,10,15,16,96.9,8.8,68.03,304.37,8.4
2023,10,15,17,96.99,7.72,6.98,306.97,7.36
2023,10,15,18,97.08,7.18,0.0,306.94,5.94
2023,10,15,19,97.14,6.68,0.0,305.05,4.76
2023,10,15,20,97.19,6.34,0.0,304.71,3.9
2023,10,15,21,97.21,5.75,0.0,307.17,3.13
2023,10,15,22,97.22,5.16,0.0,310.7,2.45
2023,10,15,23,97.23,4.58,0.0,312.58,1.87
2023,10,16,0,97.23,4.09,0.0,310.97,1.39
2023,10,16,1,97.23,3.62,0.0,310.63,1.03
2023,10,16,2,97.21,3.18,0.0,314.6,0.83
2023,10,16,3,97.19,2.74,0.0,322.18,0.95
2023,10,16,4,97.18,2.15,0.0,333.62,1.45
2023,10,16,5,97.17,1.43,0.0,351.83,1.39
2023,10,16,6,97.16,0.84,0.0,30.87,1.25
2023,10,16,7,97.18,0.92,88.88,93.88,1.35
2023,10,16,8,97.2,1.09,151.2,116.75,2.0
2023,10,16,9,97.2,0.71,225.38,87.48,4.56
2023,10,16,10,97.19,0.86,357.64,43.15,7.8
2023,10,16,11,97.14,0.92,450.45,50.88,9.51
2023,10,16,12,97.08,0.93,491.51,63.0,10.61
2023,10,16,13,97.02,1.05,449.3,63.43,11.28
2023,10,16,14,96.98,1.33,373.67,54.07,11.5
2023,10,16,15,96.95,1.75,221.79,52.06,11.2
2023,10,16,16,96.92,2.26,83.83,54.0,10.19
2023,10,16,17,96.94,2.95,7.48,55.47,6.94
2023,10,16,18,96.97,3.82,0.0,60.02,5.13
2023,10,16,19,96.98,4.62,0.0,66.38,4.25
2023,10,16,20,96.98,5.38,0.0,75.36,3.76
2023,10,16,21,96.98,5.98,0.0,84.3,3.72
2023,10,16,22,96.98,6.2,0.0,90.51,3.25
2023,10,16,23,96.97,6.28,0.0,93.85,2.8
2023,10,17,0,96.94,6.4,0.0,95.11,2.78
2023,10,17,1,96.91,6.6,0.0,95.37,2.96
2023,10,17,2,96.86,6.63,0.0,94.6,2.3
2023,10,17,3,96.84,6.63,0.0,93.04,2.23
2023,10,17,4,96.84,6.5,0.0,91.93,2.05
2023,10,17,5,96.84,6.54,0.0,92.88,1.3
2023,10,17,6,96.84,6.56,0.0,93.21,1.24
2023,10,17,7,96.86,6.12,50.14,94.17,2.04
2023,10,17,8,96.87,5.02,137.46,95.27,3.02
2023,10,17,9,96.86,4.32,237.11,92.18,4.22
2023,10,17,10,96.85,4.7,287.74,98.32,6.01
2023,10,17,11,96.84,5.0,327.68,100.17,7.58
2023,10,17,12,96.81,5.17,220.79,98.69,8.15
2023,10,17,13,96.75,5.75,206.77,100.17,8.41
2023,10,17,14,96.7,6.13,227.28,100.65,9.19
2023,10,17,15,96.69,5.78,221.67,99.88,9.76
2023,10,17,16,96.68,5.57,92.7,100.25,8.98
2023,10,17,17,96.69,6.03,0.0,97.67,5.08
2023,10,17,18,96.7,6.8,0.0,94.22,3.68
2023,10,17,19,96.67,7.46,0.0,91.5,3.2
2023,10,17,20,96.64,8.01,0.0,92.29,2.83
2023,10,17,21,96.61,8.21,0.0,97.16,2.41
2023,10,17,22,96.58,8.0,0.0,102.01,1.82
2023,10,17,23,96.56,7.74,0.0,104.92,1.19
2023,10,18,0,96.53,7.61,0.0,107.39,0.73
2023,10,18,1,96.5,7.49,0.0,108.23,0.33
2023,10,18,2,96.46,7.4,0.0,106.81,0.05
2023,10,18,3,96.42,7.44,0.0,104.15,-0.06
2023,10,18,4,96.37,7.52,0.0,101.68,-0.06
2023,10,18,5,96.32,7.47,0.0,100.49,-0.14
2023,10,18,6,96.27,7.19,0.0,100.39,-0.17
2023,10,18,7,96.25,6.7,50.02,102.59,0.37
2023,10,18,8,96.22,5.76,173.18,105.19,2.27
2023,10,18,9,96.18,5.16,280.91,105.55,4.38
2023,10,18,10,96.13,6.01,360.89,111.66,7.05
2023,10,18,11,96.08,6.42,407.48,113.16,9.11
2023,10,18,12,95.99,6.63,411.62,112.21,10.92
2023,10,18,13,95.91,6.96,342.46,111.75,12.15
2023,10,18,14,95.83,7.33,251.16,113.5,12.84
2023,10,18,15,95.74,7.38,156.55,114.99,12.55
2023,10,18,16,95.68,7.14,55.95,112.86,11.23
2023,10,18,17,95.63,7.91,0.0,109.38,8.99
2023,10,18,18,95.59,8.18,0.0,109.47,8.04
2023,10,18,19,95.55,7.46,0.0,114.31,6.99
2023,10,18,20,95.53,6.94,0.0,123.71,6.76
2023,10,18,21,95.48,6.44,0.0,123.36,6.6
2023,10,18,22,95.42,6.06,0.0,118.48,6.21
2023,10,18,23,95.35,5.86,0.0,125.94,6.05
2023,10,19,0,95.28,5.97,0.0,134.63,5.95
2023,10,19,1,95.22,6.31,0.0,139.82,5.8
2023,10,19,2,95.18,6.32,0.0,144.56,5.52
2023,10,19,3,95.15,6.38,0.0,152.65,5.53
2023,10,19,4,95.11,6.4,0.0,162.3,5.82
2023,10,19,5,95.06,6.49,0.0,171.91,6.39
2023,10,19,6,95.0,7.08,0.0,196.48,7.79
2023,10,19,7,94.96,7.07,44.27,204.35,9.34
2023,10,19,8,94.93,6.15,126.23,193.45,9.99
2023,10,19,9,94.9,5.3,170.07,185.25,10.56
2023,10,19,10,94.88,4.26,237.99,183.58,11.56
2023,10,19,11,94.85,3.91,313.13,180.8,12.65
2023,10,19,12,94.81,3.77,299.59,179.41,13.63
2023,10,19,13,94.76,3.69,136.74,177.94,15.11
2023,10,19,14,94.71,3.88,126.23,181.04,16.67
2023,10,19,15,94.69,4.0,62.04,184.14,16.48
2023,10,19,16,94.68,3.6,23.95,174.65,14.33
2023,10,19,17,94.66,3.92,0.0,155.99,12.65
2023,10,19,18,94.65,5.11,0.0,145.53,11.96
2023,10,19,19,94.59,6.15,0.0,137.68,11.4
2023,10,19,20,94.53,6.77,0.0,130.36,10.6
2023,10,19,21,94.47,7.11,0.0,126.19,9.78
2023,10,19,22,94.36,7.6,0.0,118.36,9.54
2023,10,19,23,94.34,7.15,0.0,116.2,9.09
2023,10,20,0,94.3,7.39,0.0,113.15,9.18
2023,10,20,1,94.19,7.07,0.0,110.16,9.38
2023,10,20,2,94.07,6.65,0.0,107.22,9.11
2023,10,20,3,93.95,6.65,0.0,108.35,8.91
2023,10,20,4,93.91,7.31,0.0,116.35,8.95
2023,10,20,5,93.86,8.12,0.0,125.88,8.89
2023,10,20,6,93.74,7.87,0.0,119.82,8.77
2023,10,20,7,93.62,8.26,23.77,111.83,9.01
2023,10,20,8,93.51,8.25,36.8,110.58,9.8
2023,10,20,9,93.42,7.61,81.22,108.17,10.96
2023,10,20,10,93.34,7.16,149.96,114.36,12.41
2023,10,20,11,93.34,6.66,174.36,136.66,14.08
2023,10,20,12,93.36,7.27,151.52,174.02,16.6
2023,10,20,13,93.38,7.45,174.3,199.02,19.83
2023,10,20,14,93.38,7.73,121.38,215.96,21.8
2023,10,20,15,93.4,6.82,95.08,228.02,20.36
2023,10,20,16,93.5,6.55,22.16,238.26,17.44
2023,10,20,17,93.63,7.48,0.0,250.79,15.77
2023,10,20,18,93.78,7.93,0.0,262.25,14.33
2023,10,20,19,93.88,6.55,0.0,257.47,13.08
2023,10,20,20,93.98,6.09,0.0,236.45,12.41
2023,10,20,21,94.02,5.43,0.0,216.28,11.23
2023,10,20,22,94.01,6.64,0.0,182.63,10.21
2023,10,20,23,94.05,7.82,0.0,169.23,10.25
2023,10,21,0,94.11,7.92,0.0,169.83,10.23
2023,10,21,1,94.2,8.2,0.0,180.71,10.15
2023,10,21,2,94.29,9.19,0.0,197.36,10.71
2023,10,21,3,94.38,10.02,0.0,207.98,10.81
2023,10,21,4,94.48,10.22,0.0,218.39,10.92
2023,10,21,5,94.56,9.91,0.0,226.66,11.0
2023,10,21,6,94.66,8.87,0.0,225.75,10.36
2023,10,21,7,94.8,8.09,53.45,225.98,10.57
2023,10,21,8,94.93,6.62,171.47,225.1,12.58
2023,10,21,9,95.04,7.52,281.44,240.64,14.64
2023,10,21,10,95.13,8.03,336.2,251.21,16.24
2023,10,21,11,95.18,7.23,350.06,250.43,17.21
2023,10,21,12,95.21,6.47,374.89,245.23,17.66
2023,10,21,13,95.23,5.83,304.0,239.76,17.61
2023,10,21,14,95.25,4.96,240.98,234.93,17.23
2023,10,21,15,95.27,4.09,134.92,229.65,16.55
2023,10,21,16,95.31,3.61,37.18,232.39,15.01
2023,10,21,17,95.37,3.89,0.0,243.74,12.58
2023,10,21,18,95.44,4.66,0.0,247.43,11.71
2023,10,21,19,95.52,5.5,0.0,243.4,11.4
2023,10,21,20,95.58,5.77,0.0,239.24,11.11
2023,10,21,21,95.63,5.35,0.0,233.85,10.65
2023,10,21,22,95.65,4.61,0.0,219.63,10.14
2023,10,21,23,95.65,4.51,0.0,206.52,9.64
2023,10,22,0,95.65,5.1,0.0,212.42,9.22
2023,10,22,1,95.69,5.8,0.0,226.8,8.91
2023,10,22,2,95.72,6.65,0.0,238.74,8.83
2023,10,22,3,95.77,6.21,0.0,239.53,8.39
2023,10,22,4,95.8,5.91,0.0,236.98,8.0
2023,10,22,5,95.84,5.97,0.0,233.63,7.8
2023,10,22,6,95.88,6.26,0.0,232.86,7.58
2023,10,22,7,95.94,6.36,58.7,232.19,7.79
2023,10,22,8,96.01,5.62,193.06,232.17,9.34
2023,10,22,9,96.04,6.23,332.82,242.38,11.56
2023,10,22,10,96.08,7.9,430.9,251.37,13.82
2023,10,22,11,96.09,8.32,456.59,250.75,15.06
2023,10,22,12,96.09,8.3,404.32,251.0,15.73
2023,10,22,13,96.1,8.08,347.27,252.44,16.08
2023,10,22,14,96.11,7.67,247.41,253.97,16.09
2023,10,22,15,96.13,7.02,166.82,255.82,15.65
2023,10,22,16,96.17,6.03,59.5,258.79,14.17
2023,10,22,17,96.24,5.46,0.0,261.1,10.5
2023,10,22,18,96.32,4.98,0.0,262.15,9.37
2023,10,22,19,96.38,4.08,0.0,263.84,9.12
2023,10,22,20,96.41,2.98,0.0,266.24,9.62
2023,10,22,21,96.44,2.08,0.0,262.02,9.92
2023,10,22,22,96.47,1.66,0.0,244.64,9.94
2023,10,22,23,96.48,1.7,0.0,219.97,9.44
2023,10,23,0,96.49,1.89,0.0,203.17,9.12
2023,10,23,1,96.5,2.04,0.0,190.84,8.85
2023,10,23,2,96.51,2.21,0.0,180.0,8.52
2023,10,23,3,96.51,2.26,0.0,169.47,8.12
2023,10,23,4,96.52,2.31,0.0,155.25,7.41
2023,10,23,5,96.53,2.65,0.0,140.87,6.61
2023,10,23,6,96.53,3.27,0.0,130.05,5.64
2023,10,23,7,96.54,4.14,53.24,123.69,5.45
2023,10,23,8,96.55,4.26,145.71,121.13,8.69
2023,10,23,9,96.53,3.88,254.9,118.47,11.12
2023,10,23,10,96.48,5.28,320.46,127.79,14.33
2023,10,23,11,96.43,5.51,307.08,128.09,15.55
2023,10,23,12,96.35,5.79,262.22,125.56,16.49
2023,10,23,13,96.29,5.95,213.46,125.86,16.99
2023,10,23,14,96.24,5.92,94.18,129.59,16.98
2023,10,23,15,96.21,5.47,62.09,127.98,15.66
2023,10,23,16,96.17,5.04,26.48,113.58,13.4
2023,10,23,17,96.13,6.29,0.0,96.56,12.44
2023,10,23,18,96.07,8.12,0.0,93.92,12.3
2023,10,23,19,95.99,8.82,0.0,100.92,12.07
2023,10,23,20,95.91,9.36,0.0,109.4,11.47
2023,10,23,21,95.85,9.64,0.0,116.52,11.03
2023,10,23,22,95.82,9.25,0.0,120.96,10.8
2023,10,23,23,95.8,8.19,0.0,124.58,10.26
2023,10,24,0,95.79,7.25,0.0,132.51,9.42
2023,10,24,1,95.82,6.59,0.0,147.5,8.56
2023,10,24,2,95.83,6.04,0.0,158.85,8.31
2023,10,24,3,95.83,5.16,0.0,169.08,8.31
2023,10,24,4,95.81,4.02,0.0,173.98,8.48
2023,10,24,5,95.79,3.24,0.0,172.94,8.5
2023,10,24,6,95.77,3.18,0.0,171.81,8.4
2023,10,24,7,95.79,3.35,22.35,168.85,8.5
2023,10,24,8,95.8,3.55,63.41,154.17,9.17
2023,10,24,9,95.76,3.72,113.78,132.78,9.93
2023,10,24,10,95.68,3.69,94.12,115.97,10.44
2023,10,24,11,95.58,3.71,77.27,98.97,10.87
2023,10,24,12,95.46,3.39,75.25,84.58,11.34
2023,10,24,13,95.4,2.66,44.07,83.25,11.76
2023,10,24,14,95.37,1.24,52.02,60.03,11.79
2023,10,24,15,95.38,2.1,31.05,328.38,11.47
2023,10,24,16,95.37,3.96,20.67,326.03,10.94
2023,10,24,17,95.34,4.88,0.0,332.86,10.7
2023,10,24,18,95.35,5.02,0.0,326.56,10.56
2023,10,24,19,95.42,4.76,0.0,305.85,10.33
2023,10,24,20,95.47,5.46,0.0,290.69,10.26
2023,10,24,21,95.49,5.99,0.0,283.82,9.71
2023,10,24,22,95.47,5.97,0.0,280.94,9.23
2023,10,24,23,95.47,5.61,0.0,277.44,8.89
2023,10,25,0,95.51,5.32,0.0,274.38,8.76
2023,10,25,1,95.53,4.99,0.0,273.59,8.7
2023,10,25,2,95.53,4.48,0.0,274.8,8.62
2023,10,25,3,95.51,4.02,0.0,273.68,8.51
2023,10,25,4,95.51,3.21,0.0,265.25,8.4
2023,10,25,5,95.49,2.44,0.0,247.38,8.15
2023,10,25,6,95.46,2.28,0.0,219.15,7.73
2023,10,25,7,95.45,2.54,37.52,197.21,7.26
2023,10,25,8,95.45,2.77,116.35,175.14,7.33
2023,10,25,9,95.41,3.38,200.62,163.75,8.15
2023,10,25,10,95.37,4.38,282.43,168.07,9.87
2023,10,25,11,95.32,5.39,333.06,174.76,12.35
2023,10,25,12,95.22,6.17,284.7,179.35,14.26
2023,10,25,13,95.1,6.65,132.08,179.6,15.3
2023,10,25,14,94.99,7.05,128.01,176.06,15.65
2023,10,25,15,94.89,7.39,43.15,169.89,15.05
2023,10,25,16,94.8,8.1,24.65,165.82,13.37
2023,10,25,17,94.77,9.25,0.0,176.71,12.1
2023,10,25,18,94.76,10.44,0.0,185.93,11.66
2023,10,25,19,94.67,11.51,0.0,191.74,11.55
2023,10,25,20,94.61,11.97,0.0,204.36,11.62
2023,10,25,21,94.61,11.72,0.0,226.43,12.01
2023,10,25,22,94.62,10.57,0.0,242.36,11.83
2023,10,25,23,94.68,10.27,0.0,250.12,10.94
2023,10,26,0,94.71,10.53,0.0,250.05,10.09
2023,10,26,1,94.74,10.73,0.0,250.17,9.66
2023,10,26,2,94.76,11.05,0.0,253.1,9.29
2023,10,26,3,94.76,11.16,0.0,258.45,9.01
2023,10,26,4,94.78,10.18,0.0,260.99,8.75
2023,10,26,5,94.77,9.32,0.0,263.7,8.55
2023,10,26,6,94.78,8.51,0.0,263.99,8.49
2023,10,26,7,94.8,7.46,31.16,261.63,8.64
2023,10,26,8,94.83,6.52,96.41,256.63,9.3
2023,10,26,9,94.83,6.37,174.45,254.92,10.19
2023,10,26,10,94.81,5.87,237.2,249.59,11.35
2023,10,26,11,94.8,5.68,203.98,243.01,12.3
2023,10,26,12,94.78,5.51,175.77,235.63,12.83
2023,10,26,13,94.73,4.78,130.15,227.58,12.88
2023,10,26,14,94.67,4.01,125.62,212.76,12.55
2023,10,26,15,94.63,3.52,84.08,200.12,12.19
2023,10,26,16,94.61,3.6,25.16,197.53,11.68
2023,10,26,17,94.61,4.31,0.0,203.08,11.0
2023,10,26,18,94.63,5.27,0.0,222.06,10.97
2023,10,26,19,94.62,5.88,0.0,228.61,10.94
2023,10,26,20,94.61,6.2,0.0,230.88,10.81
2023,10,26,21,94.6,6.21,0.0,229.7,10.59
2023,10,26,22,94.58,6.04,0.0,233.14,10.23
2023,10,26,23,94.52,5.48,0.0,235.86,9.77
2023,10,27,0,94.47,4.92,0.0,235.28,9.37
2023,10,27,1,94.44,4.67,0.0,237.72,9.07
2023,10,27,2,94.42,4.25,0.0,242.73,8.79
2023,10,27,3,94.37,3.72,0.0,253.89,8.35
2023,10,27,4,94.36,3.94,0.0,254.7,7.81
2023,10,27,5,94.38,4.69,0.0,247.79,8.03
2023,10,27,6,94.4,4.87,0.0,248.74,8.04
2023,10,27,7,94.41,4.67,23.79,250.35,7.94
2023,10,27,8,94.44,4.33,54.34,245.61,8.38
2023,10,27,9,94.46,4.83,102.84,244.18,9.15
2023,10,27,10,94.48,5.94,158.81,240.54,9.9
2023,10,27,11,94.51,7.46,153.23,248.43,10.44
2023,10,27,12,94.54,9.55,158.88,257.28,10.83
2023,10,27,13,94.56,11.29,172.87,263.05,11.34
2023,10,27,14,94.61,11.98,141.27,264.35,11.79
2023,10,27,15,94.66,11.27,84.43,263.19,11.73
2023,10,27,16,94.71,10.41,35.26,260.23,11.03
2023,10,27,17,94.79,8.87,0.0,254.42,9.09
2023,10,27,18,94.84,8.38,0.0,246.88,7.92
2023,10,27,19,94.87,8.81,0.0,246.93,8.15
2023,10,27,20,94.89,8.21,0.0,244.87,7.9
2023,10,27,21,94.92,7.54,0.0,238.12,7.61
2023,10,27,22,94.96,7.29,0.0,231.4,7.56
2023,10,27,23,94.99,7.29,0.0,230.0,7.47
2023,10,28,0,95.02,7.33,0.0,230.15,7.41
2023,10,28,1,95.04,7.28,0.0,228.39,7.64
2023,10,28,2,95.05,7.27,0.0,228.27,7.94
2023,10,28,3,95.07,7.83,0.0,231.48,8.15
2023,10,28,4,95.1,8.71,0.0,237.24,7.9
2023,10,28,5,95.14,8.49,0.0,233.91,7.25
2023,10,28,6,95.19,8.96,0.0,235.3,7.19
2023,10,28,7,95.24,8.21,26.47,234.77,7.26
2023,10,28,8,95.27,7.18,79.7,232.07,8.2
2023,10,28,9,95.31,6.94,151.59,228.2,9.0
2023,10,28,10,95.34,7.03,257.55,227.43,9.69
2023,10,28,11,95.38,7.84,335.49,233.27,11.13
2023,10,28,12,95.38,9.38,257.87,245.65,13.23
2023,10,28,13,95.38,9.57,229.86,248.65,13.9
2023,10,28,14,95.38,8.7,176.99,245.6,13.51
2023,10,28,15,95.38,7.71,72.8,240.63,13.31
2023,10,28,16,95.38,6.73,22.88,232.78,11.65
2023,10,28,17,95.41,6.73,0.0,220.38,8.64
2023,10,28,18,95.44,7.35,0.0,204.63,8.57
2023,10,28,19,95.45,8.16,0.0,194.98,8.94
2023,10,28,20,95.49,8.44,0.0,198.07,9.41
2023,10,28,21,95.51,8.57,0.0,198.78,9.37
2023,10,28,22,95.5,7.72,0.0,195.67,9.2
2023,10,28,23,95.48,7.25,0.0,185.0,9.02
2023,10,29,0,95.44,7.99,0.0,177.14,8.87
2023,10,29,1,95.42,8.79,0.0,177.15,8.61
2023,10,29,2,95.41,8.74,0.0,178.31,8.35
2023,10,29,3,95.37,8.59,0.0,177.18,7.9
2023,10,29,4,95.34,8.75,0.0,178.26,7.66
2023,10,29,5,95.33,8.83,0.0,180.96,7.61
2023,10,29,6,95.34,8.61,0.0,185.83,7.55
2023,10,29,7,95.36,8.28,26.94,193.64,7.74
2023,10,29,8,95.37,7.79,77.91,193.63,8.67
2023,10,29,9,95.38,7.35,134.77,190.1,9.82
2023,10,29,10,95.38,6.77,218.34,188.69,10.83
2023,10,29,11,95.39,6.47,239.77,188.75,12.23
2023,10,29,12,95.38,6.47,143.46,187.91,14.39
2023,10,29,13,95.33,6.29,160.18,182.21,15.8
2023,10,29,14,95.28,6.42,117.55,180.28,16.51
2023,10,29,15,95.27,6.55,70.98,188.02,16.58
2023,10,29,16,95.29,7.06,21.19,195.33,14.62
2023,10,29,17,95.34,7.37,0.0,208.77,12.73
2023,10,29,18,95.41,7.26,0.0,223.26,12.69
2023,10,29,19,95.43,6.75,0.0,225.0,12.28
2023,10,29,20,95.44,6.51,0.0,218.23,11.93
2023,10,29,21,95.48,6.89,0.0,220.35,12.08
2023,10,29,22,95.54,6.63,0.0,225.43,11.95
2023,10,29,23,95.6,6.32,0.0,230.72,11.39
2023,10,30,0,95.65,5.17,0.0,229.35,10.29
2023,10,30,1,95.66,3.9,0.0,222.97,9.51
2023,10,30,2,95.65,3.21,0.0,196.67,9.01
2023,10,30,3,95.68,3.46,0.0,184.27,8.64
2023,10,30,4,95.71,3.35,0.0,167.33,8.39
2023,10,30,5,95.71,4.38,0.0,143.19,8.26
2023,10,30,6,95.69,5.58,0.0,132.56,8.44
2023,10,30,7,95.68,5.74,29.54,130.42,8.26
2023,10,30,8,95.7,5.61,132.41,132.52,8.74
2023,10,30,9,95.68,5.79,243.41,135.55,9.87
2023,10,30,10,95.63,6.13,316.09,141.1,11.98
2023,10,30,11,95.56,6.1,378.08,145.96,14.72
2023,10,30,12,95.47,5.79,349.88,148.0,16.03
2023,10,30,13,95.4,5.46,240.38,143.67,15.73
2023,10,30,14,95.31,5.41,123.47,132.37,15.2
2023,10,30,15,95.21,6.4,72.28,126.06,14.4
2023,10,30,16,95.14,7.28,18.3,132.7,13.49
2023,10,30,17,95.08,7.61,0.0,147.24,12.52
2023,10,30,18,95.01,7.32,0.0,158.66,12.32
2023,10,30,19,94.87,6.07,0.0,164.55,12.04
2023,10,30,20,94.79,4.8,0.0,185.7,12.05
2023,10,30,21,94.72,4.02,0.0,224.84,12.01
2023,10,30,22,94.67,4.71,0.0,261.22,11.9
2023,10,30,23,94.66,6.63,0.0,273.24,11.66
2023,10,31,0,94.72,8.69,0.0,276.61,11.26
2023,10,31,1,94.79,10.24,0.0,273.37,10.9
2023,10,31,2,94.86,10.9,0.0,268.44,10.35
2023,10,31,3,94.94,10.8,0.0,263.11,9.65
2023,10,31,4,95.03,10.42,0.0,256.34,9.14
2023,10,31,5,95.08,10.36,0.0,253.75,8.9
2023,10,31,6,95.12,9.98,0.0,253.25,8.76
2023,10,31,7,95.19,9.53,18.48,251.55,8.67
2023,10,31,8,95.26,9.23,58.66,252.47,8.76
2023,10,31,9,95.32,9.24,79.7,255.35,8.99
2023,10,31,10,95.37,9.66,157.76,259.19,9.36
2023,10,31,11,95.43,9.72,171.98,260.89,10.31
2023,10,31,12,95.46,9.66,186.67,262.85,11.24
2023,10,31,13,95.48,9.39,165.91,264.94,11.61
2023,10,31,14,95.52,8.99,131.32,266.11,11.73
2023,10,31,15,95.57,8.33,76.02,266.08,11.52
2023,10,31,16,95.65,7.62,19.65,262.58,10.57
2023,10,31,17,95.74,7.85,0.0,259.16,9.51
2023,10,31,18,95.82,7.94,0.0,258.41,9.47
2023,10,31,19,95.88,7.91,0.0,256.92,9.36
2023,10,31,20,95.91,8.21,0.0,254.55,9.33
2023,10,31,21,95.96,8.61,0.0,252.85,9.39
2023,10,31,22,95.99,8.87,0.0,253.1,9.2
2023,10,31,23,96.02,8.4,0.0,251.16,8.73
2023,11,1,0,96.04,7.93,0.0,247.96,8.44
2023,11,1,1,96.06,7.77,0.0,243.36,8.1
2023,11,1,2,96.07,7.71,0.0,236.74,7.78
2023,11,1,3,96.05,7.03,0.0,227.48,7.28
2023,11,1,4,96.04,6.42,0.0,216.88,7.07
2023,11,1,5,96.02,5.98,0.0,205.36,6.94
2023,11,1,6,95.98,5.66,0.0,198.16,6.83
2023,11,1,7,95.95,5.52,21.85,189.29,6.7
2023,11,1,8,95.94,5.56,104.41,190.28,7.58
2023,11,1,9,95.92,5.37,228.75,189.89,9.19
2023,11,1,10,95.88,5.8,318.55,196.58,11.68
2023,11,1,11,95.83,5.89,360.5,200.19,13.79
2023,11,1,12,95.77,5.93,365.88,198.03,15.0
2023,11,1,13,95.7,5.96,335.84,196.92,15.53
2023,11,1,14,95.64,5.94,243.86,193.31,15.36
2023,11,1,15,95.59,5.73,129.16,185.4,14.58
2023,11,1,16,95.56,6.26,25.67,176.5,12.4
2023,11,1,17,95.56,7.3,0.0,173.54,10.82
2023,11,1,18,95.55,7.54,0.0,173.33,10.51
2023,11,1,19,95.51,7.47,0.0,173.69,10.15
2023,11,1,20,95.47,7.58,0.0,175.75,9.9
2023,11,1,21,95.45,7.52,0.0,184.47,9.66
2023,11,1,22,95.42,7.5,0.0,198.96,8.73
2023,11,1,23,95.36,7.45,0.0,208.07,7.43
2023,11,2,0,95.29,7.14,0.0,207.49,6.62
2023,11,2,1,95.21,6.71,0.0,197.42,5.84
2023,11,2,2,95.15,7.01,0.0,183.51,5.34
2023,11,2,3,95.1,7.43,0.0,173.66,5.17
2023,11,2,4,94.94,8.22,0.0,153.36,6.39
2023,11,2,5,94.79,8.68,0.0,144.71,6.47
2023,11,2,6,94.68,8.62,0.0,142.85,6.32
2023,11,2,7,94.51,8.89,12.77,134.47,6.23
2023,11,2,8,94.46,9.88,36.45,140.39,7.37
2023,11,2,9,94.26,9.41,60.14,138.3,8.57
2023,11,2,10,94.24,8.24,57.39,156.47,9.17
2023,11,2,11,94.25,7.34,72.5,181.16,9.2
2023,11,2,12,94.2,6.36,108.59,186.77,9.2
2023,11,2,13,94.13,5.37,89.03,182.58,9.12
2023,11,2,14,94.08,5.57,65.55,195.28,9.31
2023,11,2,15,94.0,5.31,37.35,205.55,9.24
2023,11,2,16,93.97,6.44,14.38,215.87,8.77
2023,11,2,17,93.97,8.03,0.0,218.92,8.34
2023,11,2,18,93.92,7.35,0.0,206.29,7.76
2023,11,2,19,93.85,7.01,0.0,193.46,7.19
2023,11,2,20,93.85,7.85,0.0,193.65,6.96
2023,11,2,21,93.88,8.0,0.0,193.33,6.72
